"VCS_block","VCS_SALES_QUARTILE","VCS_OVER_UNDER","count"
"R840H","Q1","accurate",5
"R840H","Q1","over",3
"R840H","Q1","under",5
"R840H","Q2","accurate",8
"R840H","Q2","over",5
"R840H","Q2","under",1
"R840H","Q3","accurate",2
"R840H","Q3","over",6
"R840H","Q3","under",2
"R840H","Q4","accurate",2
"R840H","Q4","over",2
"R840H","Q4","under",8
"R840I","Q1","accurate",13
"R840I","Q1","over",10
"R840I","Q1","under",0
"R840I","Q2","accurate",15
"R840I","Q2","over",0
"R840I","Q2","under",9
"R840I","Q3","accurate",21
"R840I","Q3","over",0
"R840I","Q3","under",1
"R840I","Q4","accurate",23
"R840I","Q4","over",0
"R840I","Q4","under",0
"R840J","Q1","accurate",5
"R840J","Q1","over",7
"R840J","Q1","under",3
"R840J","Q2","accurate",5
"R840J","Q2","over",5
"R840J","Q2","under",4
"R840J","Q3","accurate",6
"R840J","Q3","over",4
"R840J","Q3","under",4
"R840J","Q4","accurate",3
"R840J","Q4","over",2
"R840J","Q4","under",10
"R840K","Q1","accurate",1
"R840K","Q1","over",1
"R840K","Q1","under",0
"R840K","Q2","accurate",2
"R840K","Q2","over",0
"R840K","Q2","under",0
"R840K","Q3","accurate",1
"R840K","Q3","over",0
"R840K","Q3","under",1
"R840K","Q4","accurate",1
"R840K","Q4","over",0
"R840K","Q4","under",1
"R840L","Q1","accurate",1
"R840L","Q1","over",1
"R840L","Q1","under",0
"R840L","Q2","accurate",2
"R840L","Q2","over",0
"R840L","Q2","under",0
"R840L","Q3","accurate",1
"R840L","Q3","over",0
"R840L","Q3","under",0
"R840L","Q4","accurate",1
"R840L","Q4","over",0
"R840L","Q4","under",1
"R840M","Q1","accurate",4
"R840M","Q1","over",7
"R840M","Q1","under",0
"R840M","Q2","accurate",0
"R840M","Q2","over",8
"R840M","Q2","under",2
"R840M","Q3","accurate",4
"R840M","Q3","over",1
"R840M","Q3","under",5
"R840M","Q4","accurate",8
"R840M","Q4","over",0
"R840M","Q4","under",3
"R840N","Q1","accurate",9
"R840N","Q1","over",2
"R840N","Q1","under",2
"R840N","Q2","accurate",5
"R840N","Q2","over",2
"R840N","Q2","under",6
"R840N","Q3","accurate",4
"R840N","Q3","over",3
"R840N","Q3","under",4
"R840N","Q4","accurate",5
"R840N","Q4","over",3
"R840N","Q4","under",5
"R840S","Q1","accurate",20
"R840S","Q1","over",1
"R840S","Q1","under",0
"R840S","Q2","accurate",14
"R840S","Q2","over",1
"R840S","Q2","under",6
"R840S","Q3","accurate",6
"R840S","Q3","over",8
"R840S","Q3","under",6
"R840S","Q4","accurate",14
"R840S","Q4","over",1
"R840S","Q4","under",6
"R841A","Q1","accurate",3
"R841A","Q1","over",3
"R841A","Q1","under",1
"R841A","Q2","accurate",4
"R841A","Q2","over",3
"R841A","Q2","under",0
"R841A","Q3","accurate",6
"R841A","Q3","over",0
"R841A","Q3","under",0
"R841A","Q4","accurate",6
"R841A","Q4","over",0
"R841A","Q4","under",1
"R841B","Q1","accurate",2
"R841B","Q1","over",2
"R841B","Q1","under",0
"R841B","Q2","accurate",3
"R841B","Q2","over",1
"R841B","Q2","under",0
"R841B","Q3","accurate",2
"R841B","Q3","over",0
"R841B","Q3","under",1
"R841B","Q4","accurate",1
"R841B","Q4","over",0
"R841B","Q4","under",3
"R841C","Q1","accurate",2
"R841C","Q1","over",0
"R841C","Q1","under",0
"R841C","Q2","accurate",2
"R841C","Q2","over",0
"R841C","Q2","under",0
"R841C","Q3","accurate",0
"R841C","Q3","over",0
"R841C","Q3","under",1
"R841C","Q4","accurate",2
"R841C","Q4","over",0
"R841C","Q4","under",0
"R841D","Q1","accurate",1
"R841D","Q1","over",32
"R841D","Q1","under",1
"R841D","Q2","accurate",14
"R841D","Q2","over",16
"R841D","Q2","under",3
"R841D","Q3","accurate",18
"R841D","Q3","over",2
"R841D","Q3","under",13
"R841D","Q4","accurate",12
"R841D","Q4","over",1
"R841D","Q4","under",20
"R841E","Q1","accurate",0
"R841E","Q1","over",8
"R841E","Q1","under",0
"R841E","Q2","accurate",3
"R841E","Q2","over",4
"R841E","Q2","under",1
"R841E","Q3","accurate",2
"R841E","Q3","over",0
"R841E","Q3","under",6
"R841E","Q4","accurate",4
"R841E","Q4","over",0
"R841E","Q4","under",4
"R841F","Q1","accurate",1
"R841F","Q1","over",1
"R841F","Q1","under",0
"R841F","Q2","accurate",2
"R841F","Q2","over",0
"R841F","Q2","under",0
"R841F","Q3","accurate",1
"R841F","Q3","over",0
"R841F","Q3","under",0
"R841F","Q4","accurate",0
"R841F","Q4","over",0
"R841F","Q4","under",2
"R841G","Q1","accurate",0
"R841G","Q1","over",2
"R841G","Q1","under",0
"R841G","Q2","accurate",2
"R841G","Q2","over",0
"R841G","Q2","under",0
"R841G","Q3","accurate",1
"R841G","Q3","over",0
"R841G","Q3","under",0
"R841G","Q4","accurate",2
"R841G","Q4","over",0
"R841G","Q4","under",0
"R841H","Q1","accurate",3
"R841H","Q1","over",6
"R841H","Q1","under",1
"R841H","Q2","accurate",3
"R841H","Q2","over",4
"R841H","Q2","under",1
"R841H","Q3","accurate",3
"R841H","Q3","over",0
"R841H","Q3","under",6
"R841H","Q4","accurate",3
"R841H","Q4","over",1
"R841H","Q4","under",5
"R841I","Q1","accurate",2
"R841I","Q1","over",2
"R841I","Q1","under",0
"R841I","Q2","accurate",1
"R841I","Q2","over",2
"R841I","Q2","under",1
"R841I","Q3","accurate",0
"R841I","Q3","over",0
"R841I","Q3","under",3
"R841I","Q4","accurate",3
"R841I","Q4","over",0
"R841I","Q4","under",1
"R841J","Q1","accurate",13
"R841J","Q1","over",7
"R841J","Q1","under",0
"R841J","Q2","accurate",18
"R841J","Q2","over",2
"R841J","Q2","under",0
"R841J","Q3","accurate",16
"R841J","Q3","over",0
"R841J","Q3","under",2
"R841J","Q4","accurate",16
"R841J","Q4","over",1
"R841J","Q4","under",3
"R842A","Q1","accurate",0
"R842A","Q1","over",4
"R842A","Q1","under",0
"R842A","Q2","accurate",2
"R842A","Q2","over",1
"R842A","Q2","under",1
"R842A","Q3","accurate",4
"R842A","Q3","over",0
"R842A","Q3","under",0
"R842A","Q4","accurate",2
"R842A","Q4","over",0
"R842A","Q4","under",2
"R842B","Q1","accurate",3
"R842B","Q1","over",7
"R842B","Q1","under",0
"R842B","Q2","accurate",7
"R842B","Q2","over",2
"R842B","Q2","under",0
"R842B","Q3","accurate",8
"R842B","Q3","over",0
"R842B","Q3","under",1
"R842B","Q4","accurate",3
"R842B","Q4","over",2
"R842B","Q4","under",4
"R842C","Q1","accurate",3
"R842C","Q1","over",8
"R842C","Q1","under",2
"R842C","Q2","accurate",6
"R842C","Q2","over",4
"R842C","Q2","under",3
"R842C","Q3","accurate",5
"R842C","Q3","over",1
"R842C","Q3","under",6
"R842C","Q4","accurate",6
"R842C","Q4","over",1
"R842C","Q4","under",6
"R842D","Q1","accurate",6
"R842D","Q1","over",7
"R842D","Q1","under",1
"R842D","Q2","accurate",8
"R842D","Q2","over",3
"R842D","Q2","under",2
"R842D","Q3","accurate",5
"R842D","Q3","over",5
"R842D","Q3","under",3
"R842D","Q4","accurate",9
"R842D","Q4","over",1
"R842D","Q4","under",3
"R842E","Q1","accurate",5
"R842E","Q1","over",0
"R842E","Q1","under",0
"R842E","Q2","accurate",2
"R842E","Q2","over",0
"R842E","Q2","under",0
"R842E","Q3","accurate",2
"R842E","Q3","over",1
"R842E","Q3","under",0
"R842E","Q4","accurate",3
"R842E","Q4","over",0
"R842E","Q4","under",0
"R842T","Q1","accurate",8
"R842T","Q1","over",1
"R842T","Q1","under",0
"R842T","Q2","accurate",8
"R842T","Q2","over",0
"R842T","Q2","under",0
"R842T","Q3","accurate",8
"R842T","Q3","over",0
"R842T","Q3","under",0
"R842T","Q4","accurate",8
"R842T","Q4","over",0
"R842T","Q4","under",0
"R843A","Q1","accurate",2
"R843A","Q1","over",5
"R843A","Q1","under",0
"R843A","Q2","accurate",2
"R843A","Q2","over",3
"R843A","Q2","under",1
"R843A","Q3","accurate",1
"R843A","Q3","over",0
"R843A","Q3","under",5
"R843A","Q4","accurate",2
"R843A","Q4","over",0
"R843A","Q4","under",4
"R843B","Q1","accurate",5
"R843B","Q1","over",4
"R843B","Q1","under",0
"R843B","Q2","accurate",8
"R843B","Q2","over",1
"R843B","Q2","under",0
"R843B","Q3","accurate",6
"R843B","Q3","over",3
"R843B","Q3","under",0
"R843B","Q4","accurate",6
"R843B","Q4","over",0
"R843B","Q4","under",3
"R843C","Q1","accurate",0
"R843C","Q1","over",8
"R843C","Q1","under",0
"R843C","Q2","accurate",3
"R843C","Q2","over",2
"R843C","Q2","under",2
"R843C","Q3","accurate",2
"R843C","Q3","over",0
"R843C","Q3","under",5
"R843C","Q4","accurate",1
"R843C","Q4","over",2
"R843C","Q4","under",5
"R843D","Q1","accurate",1
"R843D","Q1","over",3
"R843D","Q1","under",0
"R843D","Q2","accurate",4
"R843D","Q2","over",0
"R843D","Q2","under",0
"R843D","Q3","accurate",4
"R843D","Q3","over",0
"R843D","Q3","under",0
"R843D","Q4","accurate",1
"R843D","Q4","over",0
"R843D","Q4","under",3
"R846A","Q1","accurate",8
"R846A","Q1","over",12
"R846A","Q1","under",4
"R846A","Q2","accurate",8
"R846A","Q2","over",4
"R846A","Q2","under",12
"R846A","Q3","accurate",11
"R846A","Q3","over",7
"R846A","Q3","under",6
"R846A","Q4","accurate",10
"R846A","Q4","over",10
"R846A","Q4","under",4
"R846B","Q1","accurate",5
"R846B","Q1","over",4
"R846B","Q1","under",0
"R846B","Q2","accurate",7
"R846B","Q2","over",0
"R846B","Q2","under",2
"R846B","Q3","accurate",7
"R846B","Q3","over",1
"R846B","Q3","under",1
"R846B","Q4","accurate",3
"R846B","Q4","over",1
"R846B","Q4","under",4
"R846C","Q1","accurate",2
"R846C","Q1","over",1
"R846C","Q1","under",0
"R846C","Q2","accurate",3
"R846C","Q2","over",0
"R846C","Q2","under",0
"R846C","Q3","accurate",2
"R846C","Q3","over",1
"R846C","Q3","under",0
"R846C","Q4","accurate",1
"R846C","Q4","over",0
"R846C","Q4","under",2
"R847A","Q1","accurate",1
"R847A","Q1","over",1
"R847A","Q1","under",0
"R847A","Q2","accurate",2
"R847A","Q2","over",0
"R847A","Q2","under",0
"R847A","Q3","accurate",1
"R847A","Q3","over",0
"R847A","Q3","under",0
"R847A","Q4","accurate",1
"R847A","Q4","over",0
"R847A","Q4","under",1
"R850A","Q1","accurate",2
"R850A","Q1","over",6
"R850A","Q1","under",0
"R850A","Q2","accurate",6
"R850A","Q2","over",1
"R850A","Q2","under",0
"R850A","Q3","accurate",4
"R850A","Q3","over",1
"R850A","Q3","under",2
"R850A","Q4","accurate",5
"R850A","Q4","over",0
"R850A","Q4","under",3
"R850B","Q1","accurate",14
"R850B","Q1","over",8
"R850B","Q1","under",0
"R850B","Q2","accurate",19
"R850B","Q2","over",3
"R850B","Q2","under",0
"R850B","Q3","accurate",12
"R850B","Q3","over",1
"R850B","Q3","under",8
"R850B","Q4","accurate",5
"R850B","Q4","over",1
"R850B","Q4","under",16
"R850C","Q1","accurate",1
"R850C","Q1","over",3
"R850C","Q1","under",0
"R850C","Q2","accurate",3
"R850C","Q2","over",0
"R850C","Q2","under",0
"R850C","Q3","accurate",2
"R850C","Q3","over",0
"R850C","Q3","under",1
"R850C","Q4","accurate",3
"R850C","Q4","over",0
"R850C","Q4","under",1
"R850D","Q1","accurate",2
"R850D","Q1","over",2
"R850D","Q1","under",0
"R850D","Q2","accurate",1
"R850D","Q2","over",3
"R850D","Q2","under",0
"R850D","Q3","accurate",4
"R850D","Q3","over",0
"R850D","Q3","under",0
"R850D","Q4","accurate",1
"R850D","Q4","over",0
"R850D","Q4","under",3
"R850E","Q1","accurate",6
"R850E","Q1","over",4
"R850E","Q1","under",0
"R850E","Q2","accurate",5
"R850E","Q2","over",3
"R850E","Q2","under",1
"R850E","Q3","accurate",7
"R850E","Q3","over",0
"R850E","Q3","under",2
"R850E","Q4","accurate",4
"R850E","Q4","over",0
"R850E","Q4","under",6
"R850F","Q1","accurate",4
"R850F","Q1","over",6
"R850F","Q1","under",0
"R850F","Q2","accurate",5
"R850F","Q2","over",2
"R850F","Q2","under",3
"R850F","Q3","accurate",9
"R850F","Q3","over",0
"R850F","Q3","under",0
"R850F","Q4","accurate",10
"R850F","Q4","over",0
"R850F","Q4","under",0
"R850G","Q1","accurate",11
"R850G","Q1","over",2
"R850G","Q1","under",0
"R850G","Q2","accurate",10
"R850G","Q2","over",1
"R850G","Q2","under",1
"R850G","Q3","accurate",9
"R850G","Q3","over",1
"R850G","Q3","under",2
"R850G","Q4","accurate",5
"R850G","Q4","over",0
"R850G","Q4","under",8
"R850H","Q1","accurate",2
"R850H","Q1","over",4
"R850H","Q1","under",0
"R850H","Q2","accurate",5
"R850H","Q2","over",0
"R850H","Q2","under",1
"R850H","Q3","accurate",6
"R850H","Q3","over",0
"R850H","Q3","under",0
"R850H","Q4","accurate",5
"R850H","Q4","over",0
"R850H","Q4","under",1
"R850I","Q1","accurate",16
"R850I","Q1","over",11
"R850I","Q1","under",0
"R850I","Q2","accurate",20
"R850I","Q2","over",6
"R850I","Q2","under",1
"R850I","Q3","accurate",18
"R850I","Q3","over",2
"R850I","Q3","under",7
"R850I","Q4","accurate",18
"R850I","Q4","over",1
"R850I","Q4","under",8
"R850J","Q1","accurate",10
"R850J","Q1","over",19
"R850J","Q1","under",0
"R850J","Q2","accurate",22
"R850J","Q2","over",6
"R850J","Q2","under",2
"R850J","Q3","accurate",16
"R850J","Q3","over",4
"R850J","Q3","under",7
"R850J","Q4","accurate",13
"R850J","Q4","over",4
"R850J","Q4","under",12
"R851A","Q1","accurate",12
"R851A","Q1","over",5
"R851A","Q1","under",0
"R851A","Q2","accurate",13
"R851A","Q2","over",1
"R851A","Q2","under",3
"R851A","Q3","accurate",14
"R851A","Q3","over",2
"R851A","Q3","under",1
"R851A","Q4","accurate",9
"R851A","Q4","over",3
"R851A","Q4","under",5
"R851B","Q1","accurate",8
"R851B","Q1","over",21
"R851B","Q1","under",0
"R851B","Q2","accurate",18
"R851B","Q2","over",6
"R851B","Q2","under",4
"R851B","Q3","accurate",19
"R851B","Q3","over",2
"R851B","Q3","under",7
"R851B","Q4","accurate",15
"R851B","Q4","over",3
"R851B","Q4","under",10
"R851C","Q1","accurate",5
"R851C","Q1","over",7
"R851C","Q1","under",0
"R851C","Q2","accurate",7
"R851C","Q2","over",2
"R851C","Q2","under",2
"R851C","Q3","accurate",4
"R851C","Q3","over",2
"R851C","Q3","under",5
"R851C","Q4","accurate",6
"R851C","Q4","over",0
"R851C","Q4","under",5
"R851D","Q1","accurate",5
"R851D","Q1","over",13
"R851D","Q1","under",0
"R851D","Q2","accurate",16
"R851D","Q2","over",2
"R851D","Q2","under",1
"R851D","Q3","accurate",12
"R851D","Q3","over",0
"R851D","Q3","under",4
"R851D","Q4","accurate",11
"R851D","Q4","over",0
"R851D","Q4","under",7
"R851E","Q1","accurate",1
"R851E","Q1","over",2
"R851E","Q1","under",0
"R851E","Q2","accurate",2
"R851E","Q2","over",0
"R851E","Q2","under",0
"R851E","Q3","accurate",2
"R851E","Q3","over",0
"R851E","Q3","under",0
"R851E","Q4","accurate",2
"R851E","Q4","over",0
"R851E","Q4","under",0
"R851F","Q1","accurate",0
"R851F","Q1","over",13
"R851F","Q1","under",1
"R851F","Q2","accurate",3
"R851F","Q2","over",6
"R851F","Q2","under",2
"R851F","Q3","accurate",5
"R851F","Q3","over",1
"R851F","Q3","under",5
"R851F","Q4","accurate",3
"R851F","Q4","over",0
"R851F","Q4","under",9
"R851P","Q1","accurate",3
"R851P","Q1","over",8
"R851P","Q1","under",0
"R851P","Q2","accurate",8
"R851P","Q2","over",2
"R851P","Q2","under",0
"R851P","Q3","accurate",10
"R851P","Q3","over",0
"R851P","Q3","under",0
"R851P","Q4","accurate",6
"R851P","Q4","over",0
"R851P","Q4","under",5
"R852A","Q1","accurate",9
"R852A","Q1","over",11
"R852A","Q1","under",1
"R852A","Q2","accurate",13
"R852A","Q2","over",4
"R852A","Q2","under",4
"R852A","Q3","accurate",15
"R852A","Q3","over",2
"R852A","Q3","under",3
"R852A","Q4","accurate",17
"R852A","Q4","over",0
"R852A","Q4","under",4
"R852B","Q1","accurate",12
"R852B","Q1","over",9
"R852B","Q1","under",0
"R852B","Q2","accurate",13
"R852B","Q2","over",6
"R852B","Q2","under",3
"R852B","Q3","accurate",15
"R852B","Q3","over",2
"R852B","Q3","under",3
"R852B","Q4","accurate",14
"R852B","Q4","over",1
"R852B","Q4","under",6
"R852C","Q1","accurate",2
"R852C","Q1","over",4
"R852C","Q1","under",1
"R852C","Q2","accurate",5
"R852C","Q2","over",2
"R852C","Q2","under",0
"R852C","Q3","accurate",4
"R852C","Q3","over",1
"R852C","Q3","under",1
"R852C","Q4","accurate",5
"R852C","Q4","over",0
"R852C","Q4","under",2
"R852D","Q1","accurate",4
"R852D","Q1","over",1
"R852D","Q1","under",0
"R852D","Q2","accurate",2
"R852D","Q2","over",1
"R852D","Q2","under",1
"R852D","Q3","accurate",2
"R852D","Q3","over",1
"R852D","Q3","under",1
"R852D","Q4","accurate",5
"R852D","Q4","over",0
"R852D","Q4","under",0
"R852E","Q1","accurate",2
"R852E","Q1","over",10
"R852E","Q1","under",0
"R852E","Q2","accurate",2
"R852E","Q2","over",6
"R852E","Q2","under",3
"R852E","Q3","accurate",2
"R852E","Q3","over",2
"R852E","Q3","under",7
"R852E","Q4","accurate",0
"R852E","Q4","over",0
"R852E","Q4","under",11
"R852F","Q1","accurate",2
"R852F","Q1","over",2
"R852F","Q1","under",0
"R852F","Q2","accurate",1
"R852F","Q2","over",2
"R852F","Q2","under",0
"R852F","Q3","accurate",2
"R852F","Q3","over",1
"R852F","Q3","under",0
"R852F","Q4","accurate",1
"R852F","Q4","over",0
"R852F","Q4","under",3
"R852T","Q1","accurate",6
"R852T","Q1","over",1
"R852T","Q1","under",0
"R852T","Q2","accurate",6
"R852T","Q2","over",0
"R852T","Q2","under",0
"R852T","Q3","accurate",4
"R852T","Q3","over",1
"R852T","Q3","under",1
"R852T","Q4","accurate",4
"R852T","Q4","over",0
"R852T","Q4","under",3
"R853A","Q1","accurate",5
"R853A","Q1","over",3
"R853A","Q1","under",0
"R853A","Q2","accurate",5
"R853A","Q2","over",2
"R853A","Q2","under",0
"R853A","Q3","accurate",5
"R853A","Q3","over",0
"R853A","Q3","under",2
"R853A","Q4","accurate",5
"R853A","Q4","over",0
"R853A","Q4","under",2
"R860A","Q1","accurate",3
"R860A","Q1","over",18
"R860A","Q1","under",3
"R860A","Q2","accurate",9
"R860A","Q2","over",10
"R860A","Q2","under",5
"R860A","Q3","accurate",9
"R860A","Q3","over",1
"R860A","Q3","under",13
"R860A","Q4","accurate",11
"R860A","Q4","over",3
"R860A","Q4","under",10
"R860B","Q1","accurate",11
"R860B","Q1","over",8
"R860B","Q1","under",0
"R860B","Q2","accurate",13
"R860B","Q2","over",2
"R860B","Q2","under",3
"R860B","Q3","accurate",12
"R860B","Q3","over",2
"R860B","Q3","under",4
"R860B","Q4","accurate",8
"R860B","Q4","over",0
"R860B","Q4","under",10
"R860C","Q1","accurate",9
"R860C","Q1","over",9
"R860C","Q1","under",2
"R860C","Q2","accurate",11
"R860C","Q2","over",6
"R860C","Q2","under",2
"R860C","Q3","accurate",17
"R860C","Q3","over",1
"R860C","Q3","under",1
"R860C","Q4","accurate",10
"R860C","Q4","over",0
"R860C","Q4","under",9
"R860D","Q1","accurate",7
"R860D","Q1","over",0
"R860D","Q1","under",0
"R860D","Q2","accurate",6
"R860D","Q2","over",0
"R860D","Q2","under",0
"R860D","Q3","accurate",5
"R860D","Q3","over",0
"R860D","Q3","under",1
"R860D","Q4","accurate",3
"R860D","Q4","over",0
"R860D","Q4","under",3
"R860E","Q1","accurate",2
"R860E","Q1","over",3
"R860E","Q1","under",0
"R860E","Q2","accurate",1
"R860E","Q2","over",4
"R860E","Q2","under",0
"R860E","Q3","accurate",4
"R860E","Q3","over",1
"R860E","Q3","under",0
"R860E","Q4","accurate",5
"R860E","Q4","over",0
"R860E","Q4","under",0
"R860F","Q1","accurate",6
"R860F","Q1","over",1
"R860F","Q1","under",0
"R860F","Q2","accurate",4
"R860F","Q2","over",2
"R860F","Q2","under",1
"R860F","Q3","accurate",1
"R860F","Q3","over",3
"R860F","Q3","under",2
"R860F","Q4","accurate",0
"R860F","Q4","over",2
"R860F","Q4","under",5
"R860G","Q1","accurate",5
"R860G","Q1","over",3
"R860G","Q1","under",0
"R860G","Q2","accurate",5
"R860G","Q2","over",1
"R860G","Q2","under",0
"R860G","Q3","accurate",4
"R860G","Q3","over",1
"R860G","Q3","under",2
"R860G","Q4","accurate",2
"R860G","Q4","over",2
"R860G","Q4","under",3
"R861A","Q1","accurate",1
"R861A","Q1","over",18
"R861A","Q1","under",3
"R861A","Q2","accurate",7
"R861A","Q2","over",10
"R861A","Q2","under",6
"R861A","Q3","accurate",6
"R861A","Q3","over",5
"R861A","Q3","under",8
"R861A","Q4","accurate",6
"R861A","Q4","over",1
"R861A","Q4","under",14
"R861F","Q1","accurate",5
"R861F","Q1","over",2
"R861F","Q1","under",1
"R861F","Q2","accurate",2
"R861F","Q2","over",2
"R861F","Q2","under",4
"R861F","Q3","accurate",2
"R861F","Q3","over",4
"R861F","Q3","under",1
"R861F","Q4","accurate",0
"R861F","Q4","over",4
"R861F","Q4","under",4
"R864A","Q1","accurate",1
"R864A","Q1","over",4
"R864A","Q1","under",0
"R864A","Q2","accurate",1
"R864A","Q2","over",4
"R864A","Q2","under",0
"R864A","Q3","accurate",1
"R864A","Q3","over",0
"R864A","Q3","under",4
"R864A","Q4","accurate",2
"R864A","Q4","over",0
"R864A","Q4","under",3
"R880A","Q1","accurate",3
"R880A","Q1","over",1
"R880A","Q1","under",0
"R880A","Q2","accurate",1
"R880A","Q2","over",1
"R880A","Q2","under",2
"R880A","Q3","accurate",1
"R880A","Q3","over",1
"R880A","Q3","under",1
"R880A","Q4","accurate",2
"R880A","Q4","over",0
"R880A","Q4","under",2
"R920A","Q1","accurate",2
"R920A","Q1","over",1
"R920A","Q1","under",0
"R920A","Q2","accurate",1
"R920A","Q2","over",0
"R920A","Q2","under",2
"R920A","Q3","accurate",2
"R920A","Q3","over",0
"R920A","Q3","under",1
"R920A","Q4","accurate",2
"R920A","Q4","over",0
"R920A","Q4","under",1
"R920B","Q1","accurate",1
"R920B","Q1","over",9
"R920B","Q1","under",1
"R920B","Q2","accurate",7
"R920B","Q2","over",1
"R920B","Q2","under",3
"R920B","Q3","accurate",3
"R920B","Q3","over",2
"R920B","Q3","under",5
"R920B","Q4","accurate",1
"R920B","Q4","over",3
"R920B","Q4","under",7
"R930A","Q1","accurate",3
"R930A","Q1","over",0
"R930A","Q1","under",0
"R930A","Q2","accurate",2
"R930A","Q2","over",0
"R930A","Q2","under",0
"R930A","Q3","accurate",2
"R930A","Q3","over",0
"R930A","Q3","under",0
"R930A","Q4","accurate",2
"R930A","Q4","over",0
"R930A","Q4","under",1
"R940A","Q1","accurate",0
"R940A","Q1","over",2
"R940A","Q1","under",0
"R940A","Q2","accurate",0
"R940A","Q2","over",0
"R940A","Q2","under",1
"R940A","Q3","accurate",1
"R940A","Q3","over",0
"R940A","Q3","under",0
"R940A","Q4","accurate",1
"R940A","Q4","over",0
"R940A","Q4","under",0
"T707A","Q1","accurate",13
"T707A","Q1","over",8
"T707A","Q1","under",3
"T707A","Q2","accurate",15
"T707A","Q2","over",3
"T707A","Q2","under",4
"T707A","Q3","accurate",20
"T707A","Q3","over",3
"T707A","Q3","under",0
"T707A","Q4","accurate",16
"T707A","Q4","over",0
"T707A","Q4","under",7
"T708A","Q1","accurate",1
"T708A","Q1","over",2
"T708A","Q1","under",0
"T708A","Q2","accurate",3
"T708A","Q2","over",0
"T708A","Q2","under",0
"T708A","Q3","accurate",1
"T708A","Q3","over",1
"T708A","Q3","under",0
"T708A","Q4","accurate",0
"T708A","Q4","over",0
"T708A","Q4","under",3
"T708B","Q1","accurate",3
"T708B","Q1","over",7
"T708B","Q1","under",0
"T708B","Q2","accurate",8
"T708B","Q2","over",2
"T708B","Q2","under",0
"T708B","Q3","accurate",5
"T708B","Q3","over",1
"T708B","Q3","under",4
"T708B","Q4","accurate",2
"T708B","Q4","over",0
"T708B","Q4","under",8
"T708C","Q1","accurate",4
"T708C","Q1","over",0
"T708C","Q1","under",0
"T708C","Q2","accurate",3
"T708C","Q2","over",0
"T708C","Q2","under",0
"T708C","Q3","accurate",3
"T708C","Q3","over",0
"T708C","Q3","under",0
"T708C","Q4","accurate",1
"T708C","Q4","over",1
"T708C","Q4","under",1
"T709A","Q1","accurate",1
"T709A","Q1","over",2
"T709A","Q1","under",0
"T709A","Q2","accurate",3
"T709A","Q2","over",0
"T709A","Q2","under",0
"T709A","Q3","accurate",3
"T709A","Q3","over",0
"T709A","Q3","under",0
"T709A","Q4","accurate",2
"T709A","Q4","over",0
"T709A","Q4","under",1
"T709B","Q1","accurate",1
"T709B","Q1","over",12
"T709B","Q1","under",0
"T709B","Q2","accurate",6
"T709B","Q2","over",4
"T709B","Q2","under",3
"T709B","Q3","accurate",8
"T709B","Q3","over",0
"T709B","Q3","under",4
"T709B","Q4","accurate",6
"T709B","Q4","over",0
"T709B","Q4","under",7
"T709C","Q1","accurate",2
"T709C","Q1","over",1
"T709C","Q1","under",0
"T709C","Q2","accurate",2
"T709C","Q2","over",0
"T709C","Q2","under",0
"T709C","Q3","accurate",2
"T709C","Q3","over",0
"T709C","Q3","under",0
"T709C","Q4","accurate",2
"T709C","Q4","over",0
"T709C","Q4","under",1
"T709D","Q1","accurate",0
"T709D","Q1","over",4
"T709D","Q1","under",0
"T709D","Q2","accurate",1
"T709D","Q2","over",2
"T709D","Q2","under",0
"T709D","Q3","accurate",2
"T709D","Q3","over",0
"T709D","Q3","under",1
"T709D","Q4","accurate",3
"T709D","Q4","over",0
"T709D","Q4","under",0
"T709E","Q1","accurate",4
"T709E","Q1","over",0
"T709E","Q1","under",0
"T709E","Q2","accurate",3
"T709E","Q2","over",1
"T709E","Q2","under",0
"T709E","Q3","accurate",4
"T709E","Q3","over",0
"T709E","Q3","under",0
"T709E","Q4","accurate",4
"T709E","Q4","over",0
"T709E","Q4","under",0
"T709F","Q1","accurate",5
"T709F","Q1","over",3
"T709F","Q1","under",0
"T709F","Q2","accurate",7
"T709F","Q2","over",1
"T709F","Q2","under",0
"T709F","Q3","accurate",6
"T709F","Q3","over",0
"T709F","Q3","under",1
"T709F","Q4","accurate",5
"T709F","Q4","over",0
"T709F","Q4","under",3
"T717A","Q1","accurate",2
"T717A","Q1","over",3
"T717A","Q1","under",0
"T717A","Q2","accurate",3
"T717A","Q2","over",1
"T717A","Q2","under",0
"T717A","Q3","accurate",4
"T717A","Q3","over",0
"T717A","Q3","under",0
"T717A","Q4","accurate",3
"T717A","Q4","over",0
"T717A","Q4","under",1
"T717B","Q1","accurate",7
"T717B","Q1","over",4
"T717B","Q1","under",0
"T717B","Q2","accurate",7
"T717B","Q2","over",2
"T717B","Q2","under",0
"T717B","Q3","accurate",9
"T717B","Q3","over",0
"T717B","Q3","under",0
"T717B","Q4","accurate",2
"T717B","Q4","over",0
"T717B","Q4","under",8
"T717C","Q1","accurate",5
"T717C","Q1","over",1
"T717C","Q1","under",0
"T717C","Q2","accurate",6
"T717C","Q2","over",0
"T717C","Q2","under",0
"T717C","Q3","accurate",6
"T717C","Q3","over",0
"T717C","Q3","under",0
"T717C","Q4","accurate",6
"T717C","Q4","over",0
"T717C","Q4","under",0
"T718B","Q1","accurate",1
